Year,StateAbbreviation,StateFIPS,CongressionalDistrict,Population,YoungWhiteMale,OldWhiteMale,YoungWhiteFemale,OldWhiteFemale,YoungNonWhiteMale,OldNonWhiteMale,YoungNonWhiteFemale,OldNonWhiteFemale
2014,"PA",42,1,716072,108518,67437,99884,74809,125244,46977,128273,64930
2014,"PA",42,2,716892,71676,35680,77207,43392,140342,75657,167266,105672
2014,"PA",42,3,702323,167772,147569,162664,165398,21950,8231,20110,8629
2014,"PA",42,4,719504,163911,138217,157738,153275,39110,13438,40013,13802
2014,"PA",42,5,700531,180690,147361,169228,158201,22247,6115,13293,3396
2014,"PA",42,6,716612,167042,137241,164670,153970,35335,11814,33601,12939
2014,"PA",42,7,714577,161611,140133,162366,161441,31432,12994,29717,14883
2014,"PA",42,8,713387,160833,147445,156400,164644,29915,12092,28558,13500
2014,"PA",42,9,694973,170406,151218,166835,168845,14998,6168,12053,4450
2014,"PA",42,10,696416,167534,154835,156980,165921,20738,7296,16664,6448
2014,"PA",42,11,700342,163418,145145,157021,162104,29179,9844,23388,10243
2014,"PA",42,12,704560,161302,158044,156673,177419,18080,7842,16597,8603
2014,"PA",42,13,725185,129774,103406,119980,121417,84625,35722,86462,43799
2014,"PA",42,14,701362,130920,111318,128121,130670,67224,26321,71802,34986
2014,"PA",42,15,722560,155590,135941,155520,156354,45455,14285,46016,13399
2014,"PA",42,16,722837,163120,121954,158675,138634,52815,16930,52190,18519
2014,"PA",42,17,707062,163887,141737,158416,163647,31116,10894,26426,10939
2014,"PA",42,18,712014,170115,153071,161128,183329,18804,6150,13824,5593
2014,"RI",44,1,532145,113842,88226,108197,106136,43404,14240,43335,14765
2014,"RI",44,2,523028,112334,100048,114859,114594,29595,9961,28106,13531
2014,"SC",45,1,728626,155462,115399,148847,130420,56336,27018,61934,33210
2014,"SC",45,2,686952,133734,103256,130942,117680,69761,27411,70545,33623
2014,"SC",45,3,666489,138327,113504,135025,126161,50920,24437,48602,29513
2014,"SC",45,4,703720,150995,107269,144885,123424,57839,24925,63442,30941
2014,"SC",45,5,684083,126455,101664,125844,110596,70752,35419,69204,44149
2014,"SC",45,6,673637,79035,53062,71309,54683,130917,66146,130655,87830
2014,"SC",45,7,688975,112004,109679,109843,124641,73215,36418,76410,46765
2014,"SD",46,0,853175,208999,155237,194416,166116,50798,12347,52092,13170
2014,"TN",47,1,713317,172534,153042,172414,171529,16814,6394,14322,6268
2014,"TN",47,2,726315,178478,136069,177554,155540,28897,9366,28047,12364
2014,"TN",47,3,716365,164573,134505,158657,152080,33355,17263,34916,21016
2014,"TN",47,4,747195,186753,125547,182069,140450,39917,13041,41611,17807
2014,"TN",47,5,751222,149545,91839,149680,105001,88660,31544,93713,41240
2014,"TN",47,6,733467,181756,145653,178599,162018,24734,9034,21479,10194
2014,"TN",47,7,743173,184526,125462,181225,137559,41850,17851,36962,17738
2014,"TN",47,8,710910,145004,118850,141694,134941,57903,24193,58927,29398
2014,"TN",47,9,707388,53945,38750,52582,43981,171453,71099,180247,95331
2014,"TX",48,1,712779,159968,110092,152442,124923,55535,25318,56327,28174
2014,"TX",48,2,737492,161971,99967,154758,104132,78677,29266,74291,34430
2014,"TX",48,3,792608,172621,104932,169784,115081,82081,29106,87023,31980
2014,"TX",48,4,719372,161915,124685,157892,137374,48399,20731,45344,23032
2014,"TX",48,5,734553,167868,107453,157044,116325,72531,24806,61434,27092
2014,"TX",48,6,737480,149464,96563,152396,105213,83578,27358,88621,34287
2014,"TX",48,7,770950,164820,98251,168446,100599,84856,29842,93560,30576
2014,"TX",48,8,767431,195219,127402,185897,130325,45756,18604,44165,20063
2014,"TX",48,9,772152,98153,39758,87563,43456,171854,68616,171228,91524
2014,"TX",48,10,771009,185852,110961,172415,125525,64778,22558,64209,24711
2014,"TX",48,11,741069,194630,125975,181511,138927,40186,13586,31858,14396
2014,"TX",48,12,750952,182029,109673,180415,123252,53777,21796,56151,23859
2014,"TX",48,13,707803,186385,120004,167319,128329,42840,14487,33488,14951
2014,"TX",48,14,724881,158284,107706,147367,110723,66066,33621,64306,36808
2014,"TX",48,15,764850,239475,94361,234312,109239,30592,13234,29269,14368
2014,"TX",48,16,735246,203447,94550,193805,115098,49105,15629,44779,18833
2014,"TX",48,17,740151,184143,91727,172023,103454,67077,23861,69566,28300
2014,"TX",48,18,750812,123973,49120,113150,50465,146509,58308,140520,68767
2014,"TX",48,19,719594,184892,105168,175397,115606,57770,18045,44535,18181
2014,"TX",48,20,762801,207822,90619,206295,108712,58051,18379,49035,23888
2014,"TX",48,21,766190,198035,138632,187285,149991,35837,11429,31326,13655
2014,"TX",48,22,814594,163844,90399,156760,97764,101819,47001,107922,49085
2014,"TX",48,23,743201,207261,108219,200659,118261,41503,15144,36166,15988
2014,"TX",48,24,759022,148854,100325,147569,113708,93987,29213,93337,32029
2014,"TX",48,25,748022,185119,119426,187327,129521,45941,15103,48017,17568
2014,"TX",48,26,783257,202641,109279,201128,120651,57564,17112,56138,18744
2014,"TX",48,27,726394,191887,121360,184823,132219,31009,15380,31927,17789
2014,"TX",48,28,725977,217920,94769,217319,111317,28197,11059,28630,16766
2014,"TX",48,29,749098,200603,75697,192778,81091,74322,26032,70514,28061
2014,"TX",48,30,744247,124556,53774,123272,55318,119768,59336,131870,76353
2014,"TX",48,31,776518,191874,102219,184648,113042,70584,21818,66346,25987
2014,"TX",48,32,747437,160476,101277,152912,109645,75244,31981,80183,35719
2014,"TX",48,33,742701,188881,68431,173420,67196,84621,32483,89755,37914
2014,"TX",48,34,717582,219055,108237,216063,120847,19902,9187,14641,9650
2014,"TX",48,35,767436,210608,86697,202970,93596,59154,25985,62503,25923
2014,"TX",48,36,731297,182526,120603,173959,126430,44744,19307,40676,23052
2014,"UT",49,1,727828,230904,100659,217816,105927,29355,7166,27022,8979
2014,"UT",49,2,729552,202788,102383,192525,107298,53966,12035,47826,10731
2014,"UT",49,3,721048,232359,95812,226543,99227,26196,6557,26568,7786
2014,"UT",49,4,764474,231385,91585,227141,103666,45781,10596,43812,10508
2014,"VT",50,0,626562,155985,135474,151895,148499,13020,4037,12569,5083
2014,"VA",51,1,770044,158726,118063,154266,128260,71585,31403,72205,35536
2014,"VA",51,2,732346,155051,95739,132891,107894,83918,30939,83354,42560
2014,"VA",51,3,753380,87111,48039,75658,52570,155512,72038,166941,95511
2014,"VA",51,4,746976,130121,98926,122359,105906,96546,46041,92908,54169
2014,"VA",51,5,733330,137508,128406,136033,144070,58011,32386,56784,40132
2014,"VA",51,6,746357,166966,134549,168834,154496,44173,17172,39802,20365
2014,"VA",51,7,769995,158444,122966,157615,141933,61093,28261,63995,35688
2014,"VA",51,8,774065,160916,90000,152629,96731,91367,38195,99941,44286
2014,"VA",51,9,715465,177396,145895,165136,163388,23225,9852,19218,11355
2014,"VA",51,10,802127,172206,121247,171447,122701,74607,31410,75125,33384
2014,"VA",51,11,782204,148484,89044,138278,100783,105193,43941,105638,50843
2014,"WA",53,1,713399,169962,121548,160992,128669,46762,16184,52329,16953
2014,"WA",53,2,708323,154983,121518,146315,132198,56707,20059,54687,21856
2014,"WA",53,3,697884,165592,133243,161990,142008,37339,11679,33424,12609
2014,"WA",53,4,704219,169729,105973,161957,112545,60853,18985,56682,17495
2014,"WA",53,5,690518,174294,126700,168923,139522,31879,10130,29225,9845
2014,"WA",53,6,676910,146622,135298,131653,142729,42669,17739,38598,21602
2014,"WA",53,7,732733,171086,112561,153113,122711,66728,21169,62066,23299
2014,"WA",53,8,711629,160368,121344,163636,126051,52679,17130,50903,19518
2014,"WA",53,9,711466,106526,81711,96546,85801,119416,48508,115275,57683
2014,"WA",53,10,714449,154362,106530,148934,118754,72526,20506,65846,26991
2014,"WV",54,1,616232,161012,127509,152307,142779,14386,3487,10827,3925
2014,"WV",54,2,628276,153358,131533,152636,141759,18032,7528,16028,7402
2014,"WV",54,3,605818,150133,128208,147569,142661,14448,5052,10332,7415
2014,"WI",55,1,712072,169356,139630,166672,152183,30880,9094,33613,10644
2014,"WI",55,2,740988,187167,130185,180154,142179,42092,8783,40328,10100
2014,"WI",55,3,718518,191755,145776,182273,154837,20459,3691,16321,3406
2014,"WI",55,4,717657,116087,73509,107979,82266,118615,38968,130195,50038
2014,"WI",55,5,722537,181554,146080,172298,166150,21814,5876,22310,6455
2014,"WI",55,6,712031,178508,152885,167068,164294,22673,5184,16740,4679
2014,"WI",55,7,711006,168841,164846,162095,169121,18248,5394,16148,6313
2014,"WI",55,8,722755,175072,147436,170897,157129,29711,7813,26982,7715
2014,"WY",56,0,584153,161502,108813,149963,111402,20107,6759,18293,7314
2016,"AL",1,1,704457,123582,107570,123462,120257,72779,34828,75510,46469
2016,"AL",1,2,681621,115335,97067,109024,108136,82881,37194,85639,46345
2016,"AL",1,3,709482,139427,103348,133265,116758,68735,33390,71997,42562
2016,"AL",1,4,683273,162050,132103,161760,147843,26945,13232,24494,14846
2016,"AL",1,5,712529,146689,120686,141161,132798,59515,24118,56650,30912
2016,"AL",1,6,706308,149874,117873,150336,136260,55623,17800,55052,23490
2016,"AL",1,7,665630,63250,45597,59401,51472,131952,72609,144033,97316
2016,"AK",2,0,741894,152979,102368,129990,92558,100012,35214,93964,34809
2016,"AZ",4,1,766924,135634,116226,129215,120458,97198,37244,88693,42256
2016,"AZ",4,2,722770,150442,136812,144997,157469,46940,18654,47365,20091
2016,"AZ",4,3,752284,154300,86461,146086,96514,103730,35152,93123,36918
2016,"AZ",4,4,753807,153784,182564,134152,191239,34882,12874,29924,14388
2016,"AZ",4,5,785110,190902,135102,191990,146852,43414,15243,43511,18096
2016,"AZ",4,6,764776,168561,152522,155910,170635,42010,15738,40278,19122
2016,"AZ",4,7,818387,157317,75536,160410,76225,134983,38672,133136,42108
2016,"AZ",4,8,782511,163492,154059,163485,178245,43589,16247,43848,19546
2016,"AZ",4,9,784502,183866,104365,171897,117220,85086,20627,75314,26127
2016,"AR",5,1,725733,154272,126384,144580,138779,57351,24203,51559,28605
2016,"AR",5,2,758929,151748,111656,147342,128138,73705,29606,80244,36490
2016,"AR",5,3,794237,196858,127315,192902,142529,53991,13153,53161,14328
2016,"AR",5,4,709349,139466,122043,131213,134841,57607,29424,59345,35410
2016,"CA",6,1,703162,157580,149881,145016,159654,32714,13170,29553,15594
2016,"CA",6,2,716202,135889,144309,130004,160419,49813,21725,50699,23344
2016,"CA",6,3,740253,145389,99963,138533,108588,89208,36618,82451,39503
2016,"CA",6,4,737169,156894,153921,143533,167782,37299,19151,37347,21242
2016,"CA",6,5,735968,111717,107156,111498,127053,95969,43255,89277,50043
2016,"CA",6,6,763987,120278,76291,119663,83746,130173,47835,125447,60554
2016,"CA",6,7,738468,125133,100698,122347,117706,89514,43601,92485,46984
2016,"CA",6,8,723600,169931,106687,159833,112265,60633,24783,60812,28656
2016,"CA",6,9,760794,121172,88812,111991,93885,119892,46024,125831,53187
2016,"CA",6,10,744989,164408,97453,160323,110808,74339,30393,73437,33828
2016,"CA",6,11,756337,121853,105019,120709,116816,94413,48478,92225,56824
2016,"CA",6,12,756991,123219,78515,106331,61585,113535,73352,114763,85691
2016,"CA",6,13,755243,90455,64423,92635,68275,140457,72339,141498,85161
2016,"CA",6,14,749041,88757,80671,79483,83897,130691,70696,129506,85340
2016,"CA",6,15,769371,96847,80320,94163,89328,135760,66451,130855,75647
2016,"CA",6,16,730141,137447,68311,140557,77163,115424,39584,109592,42063
2016,"CA",6,17,774647,66745,52236,52193,51272,191559,85368,186581,88693
2016,"CA",6,18,739012,120192,109222,108532,119636,97278,41737,92174,50241
2016,"CA",6,19,762005,94338,69964,90320,72312,147639,69530,140528,77374
2016,"CA",6,20,743764,139967,94918,131051,105766,103100,36719,95992,36251
2016,"CA",6,21,726385,189238,77915,167534,73373,84428,32945,72460,28492
2016,"CA",6,22,755289,174833,95088,177291,109162,74062,26909,69360,28584
2016,"CA",6,23,725299,158802,97209,148174,105132,80795,29794,74367,31026
2016,"CA",6,24,738700,173161,119418,161501,133887,56960,21910,51684,20179
2016,"CA",6,25,728858,134770,100387,130725,104156,91907,37465,83407,46041
2016,"CA",6,26,726532,173668,116827,163263,132114,45380,23610,46243,25427
2016,"CA",6,27,724293,69288,64790,63334,75316,131584,86869,126709,106403
2016,"CA",6,28,709613,132914,104116,125760,108205,75805,41406,75481,45926
2016,"CA",6,29,726264,136485,75042,129829,76966,100150,48057,105382,54353
2016,"CA",6,30,759943,144053,112994,131314,129022,79184,37903,79387,46086
2016,"CA",6,31,742627,151853,73848,142898,87960,101248,37926,101437,45457
2016,"CA",6,32,719488,85875,58110,78944,67910,139051,73117,135145,81336
2016,"CA",6,33,712919,130354,128054,127876,131476,59162,27373,71563,37061
2016,"CA",6,34,758622,111360,52178,100309,53029,150059,71058,135803,84826
2016,"CA",6,35,744729,113365,58498,111324,60935,144903,58331,135300,62073
2016,"CA",6,36,749841,124340,134388,120822,135638,80169,35752,81327,37405
2016,"CA",6,37,729010,104137,50992,91542,59080,131408,71518,129819,90514
2016,"CA",6,38,708889,85420,64363,82973,71314,131203,66415,132842,74359
2016,"CA",6,39,729909,102274,76186,95466,79552,113962,68637,114650,79182
2016,"CA",6,40,723345,120611,57032,120278,60342,132378,48158,130366,54180
2016,"CA",6,41,760165,111932,62007,108318,67393,147792,49706,153837,59180
2016,"CA",6,42,793044,151321,94846,137817,104502,110140,43421,103860,47137
2016,"CA",6,43,724077,74882,46059,75642,48169,154703,72108,156854,95660
2016,"CA",6,44,723685,108463,52830,106614,55930,130828,58114,138086,72820
2016,"CA",6,45,774130,135708,106101,122254,122556,97277,43925,94576,51733
2016,"CA",6,46,736031,148059,68831,143537,75933,101237,43455,107279,47700
2016,"CA",6,47,714311,109318,76672,109334,80143,112748,55794,107039,63263
2016,"CA",6,48,727100,129123,120216,126157,130803,69325,39050,65912,46514
2016,"CA",6,49,739697,178016,125399,164809,134723,47164,18215,47487,23884
2016,"CA",6,50,751527,160742,118986,158143,127801,66120,28606,61429,29700
2016,"CA",6,51,747202,168124,83353,157073,88837,90777,37240,75946,45852
2016,"CA",6,52,750537,165176,104553,137785,114562,79045,31944,78389,39083
2016,"CA",6,53,766812,155357,92500,147541,101670,95109,38427,89925,46283
2016,"CO",8,1,812843,206463,109106,195242,118419,65205,26597,63835,27976
2016,"CO",8,2,803470,219119,148035,196312,158525,32503,10227,28322,10427
2016,"CO",8,3,738119,180303,149823,169510,155504,29565,11135,29814,12465
2016,"CO",8,4,795836,224620,143339,213037,150839,23291,10672,19961,10077
2016,"CO",8,5,786939,197550,129531,178689,137224,58326,16839,49369,19411
2016,"CO",8,6,813566,171405,114995,169983,127744,86927,29483,80938,32091
2016,"CO",8,7,789772,214614,129502,202338,143150,37607,13919,33420,15222
2016,"CT",9,1,712461,124531,111558,126310,130599,75496,29620,75819,38528
2016,"CT",9,2,705034,157189,144151,149167,158561,39242,12432,31412,12880
2016,"CT",9,3,717162,133047,118542,132346,136938,71100,25993,66334,32862
2016,"CT",9,4,732469,141301,119983,141723,133751,67459,27081,67281,33890
2016,"CT",9,5,709326,143449,140086,137242,161418,45380,17513,43975,20263
2016,"DE",10,0,952065,168995,152224,165487,172385,95531,43482,98092,55869
2016,"DC",11,98,681170,97614,41215,100222,38217,121320,63442,135429,83711
2016,"FL",12,1,762506,164959,131591,148676,140189,63510,24555,58639,30387
2016,"FL",12,2,720418,153252,143308,140965,151045,47876,24782,35414,23776
2016,"FL",12,3,732088,159766,118500,150680,129443,61616,23768,58459,29856
2016,"FL",12,4,778620,174073,139666,169076,155481,48362,19705,49347,22910
2016,"FL",12,5,728346,101768,64041,91203,70588,133784,52590,145864,68508
2016,"FL",12,6,765005,141577,169896,137054,195076,41227,18846,38629,22700
2016,"FL",12,7,762326,175565,114449,171322,132498,59796,22814,56660,29222
2016,"FL",12,8,744430,133463,167899,130240,187781,38803,21423,39980,24841
2016,"FL",12,9,832753,181608,126716,173544,138969,68461,28140,80456,34859
2016,"FL",12,10,791447,136499,88649,131680,94723,112423,49133,118597,59743
2016,"FL",12,11,758331,112722,201689,113543,231385,33986,16937,28709,19360
2016,"FL",12,12,760472,151951,171852,150442,199153,29859,14320,28296,14599
2016,"FL",12,13,728996,123691,153972,125744,172525,49837,22732,50866,29629
2016,"FL",12,14,769968,150456,107271,156225,116486,82503,31215,85322,40490
2016,"FL",12,15,762822,165067,124867,154890,135585,61657,26577,63459,30720
2016,"FL",12,16,803454,148514,176072,141898,206330,44774,18316,44836,22714
2016,"FL",12,17,768138,131980,193899,129721,211037,35293,18896,29962,17350
2016,"FL",12,18,754652,136149,164314,128781,184398,46032,22179,46052,26747
2016,"FL",12,19,799332,141889,194046,134273,217242,38806,14042,40673,18361
2016,"FL",12,20,794621,90334,66358,83388,73990,157488,73202,160783,89078
2016,"FL",12,21,758201,131245,149414,125843,175880,55952,25967,61518,32382
2016,"FL",12,22,737019,125064,153330,117415,157762,59041,26199,64274,33934
2016,"FL",12,23,749377,140991,126717,141700,146665,63048,28216,63019,39021
2016,"FL",12,24,749624,91199,67613,87841,70175,133315,73268,137613,88600
2016,"FL",12,25,763628,185227,149094,176336,173301,23856,14754,24233,16827
2016,"FL",12,26,788816,184766,125368,183397,147423,49800,22453,47399,28210
2016,"FL",12,27,747049,174034,138528,165382,160848,38411,19387,29121,21338
2016,"GA",13,1,734172,138541,93222,127477,103248,91430,37686,93119,49449
2016,"GA",13,2,672244,77850,64334,72007,69815,127420,57939,130255,72624
2016,"GA",13,3,729810,138715,107264,135318,121257,73619,31121,81597,40919
2016,"GA",13,4,752273,63411,46132,61214,55509,167389,75972,180103,102543
2016,"GA",13,5,747809,79987,42629,75513,40778,165664,75704,171951,95583
2016,"GA",13,6,756004,140043,114739,134445,122685,84058,32488,90295,37251
2016,"GA",13,7,789864,124709,88216,116706,95198,128146,47528,134177,55184
2016,"GA",13,8,710108,128525,93648,123251,105150,87773,36966,89858,44937
2016,"GA",13,9,736075,174229,143226,168388,155861,32563,14099,32380,15329
2016,"GA",13,10,741464,148884,103266,147772,109532,76073,33667,79609,42661
2016,"GA",13,11,764184,162488,111946,158453,123184,77732,23819,76735,29827
2016,"GA",13,12,719970,123557,85951,116120,93644,102836,43602,101826,52434
2016,"GA",13,13,746218,58071,52407,57099,60032,170279,66406,192542,89382
2016,"GA",13,14,710176,175160,119384,169509,135162,39689,15948,37605,17719
2016,"HI",15,1,706501,42577,27453,31762,21685,168709,114165,162765,137385
2016,"HI",15,2,722056,63889,58585,55721,56322,153300,89379,144080,100780
2016,"ID",16,1,864758,225357,167206,206618,176007,34158,10590,35131,9691
2016,"ID",16,2,818382,230095,132442,228635,143759,31016,10339,31251,10845
2016,"IL",17,1,691474,82417,62537,76801,71016,108874,68520,123794,97515
2016,"IL",17,2,713917,66968,60024,69090,68715,137790,69384,146500,95446
2016,"IL",17,3,720930,149317,114603,138014,127959,71363,26291,66178,27205
2016,"IL",17,4,695098,131077,65459,119178,69430,112163,43779,110970,43042
2016,"IL",17,5,723373,189119,102239,187620,114707,46994,18273,43657,20764
2016,"IL",17,6,722323,159920,134108,153385,151899,41235,17946,42844,20986
2016,"IL",17,7,723481,81125,45307,85617,44598,147735,69576,152867,96656
2016,"IL",17,8,717789,129753,101313,123760,111166,96804,34138,88409,32446
2016,"IL",17,9,724071,136253,113710,135110,129420,67129,33474,71581,37394
2016,"IL",17,10,710610,144477,107613,132799,121009,72825,26987,71542,33358
2016,"IL",17,11,730480,139001,95277,140570,103840,89387,34108,90121,38176
2016,"IL",17,12,693736,149500,118674,139797,133230,52423,22657,50879,26576
2016,"IL",17,13,704699,161904,120717,155239,135561,50890,15276,47796,17316
2016,"IL",17,14,736397,186544,132386,175345,142100,35652,13828,34095,16447
2016,"IL",17,15,700549,177202,143266,171557,156745,20575,6379,18812,6013
2016,"IL",17,16,687998,166365,140534,162062,154618,27769,8594,21010,7046
2016,"IL",17,17,691212,149164,129505,142530,144539,46589,15305,45755,17825
2016,"IL",17,18,713402,174317,142934,170311,159797,25959,8424,24380,7280
2016,"IN",18,1,711958,135865,110442,127831,121334,73010,30526,74113,38837
2016,"IN",18,2,724060,177786,130443,173908,144919,36647,11035,36569,12753
2016,"IN",18,3,740262,189336,131165,183230,145290,33435,11245,33069,13492
2016,"IN",18,4,749049,196437,133937,184959,148176,35925,9873,30057,9685
2016,"IN",18,5,768412,186791,129952,188670,146086,36998,17465,42803,19647
2016,"IN",18,6,720656,185681,144765,179356,159833,20942,6350,16945,6784
2016,"IN",18,7,751554,128601,84212,129386,95079,113446,37742,114608,48480
2016,"IN",18,8,717028,184187,141975,174879,155772,24297,7900,20275,7743
2016,"IN",18,9,750074,197736,139659,193623,155117,25268,6263,24507,7901
2016,"IA",19,1,771008,195035,153204,189842,166926,27230,8017,24305,6449
2016,"IA",19,2,778964,199990,147374,189474,161959,30685,8678,32364,8440
2016,"IA",19,3,824082,213255,144339,207888,160989,38888,10667,37518,10538
2016,"IA",19,4,760639,196723,154617,183856,168691,22814,5152,22646,6140
2016,"KS",20,1,708078,194216,124304,177484,135152,31043,8939,27977,8963
2016,"KS",20,2,716597,176178,129912,166692,145497,39969,12096,32792,13461
2016,"KS",20,3,759978,180771,119885,178014,134880,54446,18319,52088,21575
2016,"KS",20,4,722636,175767,120188,167103,132923,45378,17442,45951,17884
2016,"KY",21,1,717739,176757,138418,169030,155490,28729,11680,25240,12395
2016,"KY",21,2,754967,190826,139489,188730,153130,31295,9744,30324,11429
2016,"KY",21,3,740860,147139,111924,140531,131212,69157,29857,73655,37385
2016,"KY",21,4,754502,199741,142685,195704,155485,23902,6776,21557,8652
2016,"KY",21,5,703315,189860,145563,181710,163820,9985,3125,5949,3303
2016,"KY",21,6,765591,189032,125896,189848,144313,43231,15003,40514,17754
2016,"LA",22,1,803427,169346,135714,169801,153250,62913,21913,65554,24936
2016,"LA",22,2,792390,69489,54756,64292,56711,170758,88978,178741,108665
2016,"LA",22,3,785686,162001,108928,157194,122476,77470,34426,82514,40677
2016,"LA",22,4,753181,131098,96441,120966,105392,99089,45589,97723,56883
2016,"LA",22,5,748306,130033,100990,124928,109927,98109,44812,90908,48599
2016,"LA",22,6,798676,166545,108194,161654,121369,84563,29725,85431,41195
2016,"ME",23,1,676165,160027,150570,154927,170944,14232,4734,15359,5372
2016,"ME",23,2,655314,152104,151932,150904,165712,13432,3671,13024,4535
2016,"MD",24,1,735590,150875,142683,148562,158391,48654,20320,41386,24719
2016,"MD",24,2,764948,116560,89531,115152,100448,111575,47045,123145,61492
2016,"MD",24,3,764166,132298,102773,125411,119818,93938,41405,95888,52635
2016,"MD",24,4,755108,63128,47286,65432,54307,168217,84640,163902,108196
2016,"MD",24,5,758857,104364,83210,96513,87803,117869,66118,120796,82184
2016,"MD",24,6,757889,141626,114121,141467,129097,82274,35807,73659,39838
2016,"MD",24,7,722745,70863,57343,68403,62811,136155,78110,146082,102978
2016,"MD",24,8,757144,131761,117211,130218,127789,82723,37290,82829,47323
2016,"MA",25,1,729294,162255,141377,162832,162458,34180,12973,37106,16113
2016,"MA",25,2,749202,168109,133692,164343,153462,47200,16725,49599,16072
2016,"MA",25,3,761611,162593,131357,161140,148715,59944,21578,53412,22872
2016,"MA",25,4,753156,166189,149342,169297,161613,40689,13449,37328,15249
2016,"MA",25,5,759165,157360,127355,152052,146609,61704,23149,64315,26621
2016,"MA",25,6,766310,158941,153348,157992,178180,47546,14409,41034,14860
2016,"MA",25,7,779173,130447,55819,135003,62682,136125,53590,135265,70242
2016,"MA",25,8,773806,153859,124134,155241,151439,65371,25743,67915,30104
2016,"MA",25,9,740062,152072,159969,148552,190347,30794,12430,34130,11768
2016,"MI",26,1,699621,155531,168440,144814,176658,21934,9015,15805,7424
2016,"MI",26,2,734965,176956,128158,175971,141556,42067,14267,41652,14338
2016,"MI",26,3,733618,180038,127457,172232,137948,42394,16355,39985,17209
2016,"MI",26,4,700487,176094,150417,170058,161365,17984,5702,14112,4755
2016,"MI",26,5,681278,137148,120011,133389,135923,49643,24060,50697,30407
2016,"MI",26,6,716163,166760,131765,161172,145032,38913,15093,41174,16254
2016,"MI",26,7,700983,170827,146016,162712,158321,24885,10170,19314,8738
2016,"MI",26,8,734008,174657,132859,170989,145583,40512,12700,42029,14679
2016,"MI",26,9,711069,145619,126335,135275,142113,54775,19422,59302,28228
2016,"MI",26,10,714802,171612,157189,164950,172116,17127,8749,15468,7591
2016,"MI",26,11,732690,155696,139316,155874,150986,44070,19975,44330,22443
2016,"MI",26,12,708880,162787,109112,158738,126466,55283,18108,55150,23236
2016,"MI",26,13,658383,71891,51470,67576,57147,121103,68962,133738,86496
2016,"MI",26,14,701353,62813,54750,56926,59867,144195,74033,147722,101047
2016,"MN",27,1,672415,170510,130559,163983,141801,27151,6777,25350,6284
2016,"MN",27,2,700264,166573,124707,163567,136556,42035,12360,41339,13127
2016,"MN",27,3,709906,145981,131805,142460,147714,53859,14470,57537,16080
2016,"MN",27,4,702162,132548,107153,128973,124632,83073,20290,82400,23093
2016,"MN",27,5,708082,143517,93783,136014,103868,93863,24012,87256,25769
2016,"MN",27,6,696720,188698,128489,181334,133951,26884,6775,24723,5866
2016,"MN",27,7,668049,166102,140856,156072,148834,23016,5732,21505,5932
2016,"MN",27,8,662354,159762,151213,148520,156031,20014,5379,15251,6184
2016,"MS",28,1,764223,145086,110312,145195,123635,76672,34120,84845,44358
2016,"MS",28,2,705911,54539,53467,50979,58345,160392,71446,162556,94187
2016,"MS",28,3,751004,130557,96398,121335,108931,91737,45394,103223,53429
2016,"MS",28,4,767588,154684,115944,152015,127312,71733,28453,79368,38079
2016,"MO",29,1,735410,90739,65540,88770,73696,131118,58945,143188,83414
2016,"MO",29,2,763176,176622,154933,169379,180976,26629,13229,27496,13912
2016,"MO",29,3,783679,206449,154023,200334,164392,23551,7012,20934,6984
2016,"MO",29,4,761860,200029,138469,187170,151724,34552,10040,28401,11475
2016,"MO",29,5,763288,144940,109789,142961,124433,79526,33090,86157,42392
2016,"MO",29,6,767878,197261,146874,191120,159171,29250,10901,24014,9287
2016,"MO",29,7,776586,204018,144672,198867,164744,25158,7449,23415,8263
2016,"MO",29,8,741123,185354,150439,178436,165183,24717,9333,18263,9398
2016,"MT",30,0,1042520,255818,212555,237600,221401,43022,14628,40568,16928
2016,"NE",31,1,639048,173180,112486,162702,121471,28905,6764,26899,6641
2016,"NE",31,2,661142,170344,98635,162913,109454,43903,14259,44742,16892
2016,"NE",31,3,606926,153807,125598,150087,134186,17580,4663,16899,4106
2016,"NV",32,1,722331,110154,89647,101633,81611,119053,49565,116664,54004
2016,"NV",32,2,713779,157892,134621,150132,134901,48844,19326,45235,22828
2016,"NV",32,3,779908,145769,118377,142932,123375,85032,36111,82738,45574
2016,"NV",32,4,724040,135749,101849,132652,105396,85286,35878,84361,42869
2016,"NH",33,1,671625,169825,144299,158470,154773,16401,7591,14651,5615
2016,"NH",33,2,663170,156095,148915,152763,162015,16430,5166,15656,6130
2016,"NJ",34,1,731932,132302,109660,128863,125787,78751,32703,80318,43548
2016,"NJ",34,2,725217,137953,128314,133983,146446,61882,29284,55816,31539
2016,"NJ",34,3,739696,144493,140627,140366,163868,53115,23661,46464,27102
2016,"NJ",34,4,732142,161611,137408,161496,159537,36618,17219,35455,22798
2016,"NJ",34,5,742865,151921,136331,146783,155639,48517,24723,48627,30324
2016,"NJ",34,6,750419,138150,102306,125400,112410,91462,41642,92748,46301
2016,"NJ",34,7,732070,143317,138433,138309,156975,56024,23683,50198,25131
2016,"NJ",34,8,778294,144457,79588,133858,88775,119567,44408,117179,50462
2016,"NJ",34,9,760005,131100,100731,131680,109203,90381,45711,94766,56433
2016,"NJ",34,10,758062,66630,44709,60919,47709,173077,79251,179964,105803
